order_id	order_item_id	brand_city	brand_state	brand_country	order_grand_total	order_shipping_charge	order_created	event_created	event_expiration_date	order_item_quantity	order_item_unit_price	order_item_total_price	order_item_name	order_item_bounds	customer_billing_state	customer_billing_country	customer_shipping_state	customer_shipping_country
1798265	9122466	MIAMI	FL	US	0.00	0.00	2015-10-01 03:58:07	2015-06-23 21:42:35	2016-01-10 06:00:00	1	0.00	0.00	Full Resolution Negative (Digital Media)	NULL	NULL	NULL	TX	US
1798265	9122467	MIAMI	FL	US	0.00	0.00	2015-10-01 03:58:07	2015-06-23 21:42:35	2016-01-10 06:00:00	1	0.00	0.00	Full Resolution Negative (Digital Media)	NULL	NULL	NULL	TX	US
1798265	9122468	MIAMI	FL	US	0.00	0.00	2015-10-01 03:58:07	2015-06-23 21:42:35	2016-01-10 06:00:00	1	0.00	0.00	Full Resolution Negative (Digital Media)	NULL	NULL	NULL	TX	US
1798265	9122469	MIAMI	FL	US	0.00	0.00	2015-10-01 03:58:07	2015-06-23 21:42:35	2016-01-10 06:00:00	1	0.00	0.00	Full Resolution Negative (Digital Media)	NULL	NULL	NULL	TX	US
1798265	9122470	MIAMI	FL	US	0.00	0.00	2015-10-01 03:58:07	2015-06-23 21:42:35	2016-01-10 06:00:00	1	0.00	0.00	Full Resolution Negative (Digital Media)	NULL	NULL	NULL	TX	US
1798265	9122471	MIAMI	FL	US	0.00	0.00	2015-10-01 03:58:07	2015-06-23 21:42:35	2016-01-10 06:00:00	1	0.00	0.00	Full Resolution Negative (Digital Media)	NULL	NULL	NULL	TX	US
1798265	9122472	MIAMI	FL	US	0.00	0.00	2015-10-01 03:58:07	2015-06-23 21:42:35	2016-01-10 06:00:00	1	0.00	0.00	Full Resolution Negative (Digital Media)	NULL	NULL	NULL	TX	US
1798266	9122473	McMinnville	OR	US	36.79	4.15	2015-10-01 03:58:44	2015-09-21 17:43:40	2015-10-05 07:00:00	1	11.52	11.52	Metallic (Prints)	0	OR	US	OR	US
1798266	9122474	McMinnville	OR	US	36.79	4.15	2015-10-01 03:58:44	2015-09-21 17:43:40	2015-10-05 07:00:00	1	11.52	11.52	Metallic (Prints)	0	OR	US	OR	US
1798266	9122475	McMinnville	OR	US	36.79	4.15	2015-10-01 03:58:44	2015-09-21 17:43:40	2015-10-05 07:00:00	1	9.60	9.60	Lustre (Prints)	0	OR	US	OR	US
1798267	9122476	Chicago	IL	US	139.28	4.00	2015-10-01 03:59:04	2015-06-30 16:06:09	2015-11-07 05:00:00	1	6.99	6.99	Lustre (Prints)	0	MA	US	MA	US
1798267	9122477	Chicago	IL	US	139.28	4.00	2015-10-01 03:59:04	2015-06-30 16:06:09	2015-11-07 05:00:00	1	6.99	6.99	Lustre (Prints)	0	MA	US	MA	US
1798267	9122478	Chicago	IL	US	139.28	4.00	2015-10-01 03:59:04	2015-06-30 16:06:09	2015-11-07 05:00:00	1	6.99	6.99	Lustre (Prints)	0	MA	US	MA	US
1798267	9122479	Chicago	IL	US	139.28	4.00	2015-10-01 03:59:04	2015-06-30 16:06:09	2015-11-07 05:00:00	1	6.99	6.99	Lustre (Prints)	0	MA	US	MA	US
1798267	9122480	Chicago	IL	US	139.28	4.00	2015-10-01 03:59:04	2015-06-30 16:06:09	2015-11-07 05:00:00	1	6.99	6.99	Lustre (Prints)	0	MA	US	MA	US
1798267	9122481	Chicago	IL	US	139.28	4.00	2015-10-01 03:59:04	2015-06-30 16:06:09	2015-11-07 05:00:00	1	9.99	9.99	Lustre (Prints)	0	MA	US	MA	US
1798267	9122482	Chicago	IL	US	139.28	4.00	2015-10-01 03:59:04	2015-06-30 16:06:09	2015-11-07 05:00:00	1	6.99	6.99	Lustre (Prints)	0	MA	US	MA	US
1798267	9122483	Chicago	IL	US	139.28	4.00	2015-10-01 03:59:04	2015-06-30 16:06:09	2015-11-07 05:00:00	1	6.99	6.99	Lustre (Prints)	0	MA	US	MA	US
1798267	9122484	Chicago	IL	US	139.28	4.00	2015-10-01 03:59:04	2015-06-30 16:06:09	2015-11-07 05:00:00	1	6.99	6.99	Lustre (Prints)	0	MA	US	MA	US
1798267	9122485	Chicago	IL	US	139.28	4.00	2015-10-01 03:59:04	2015-06-30 16:06:09	2015-11-07 05:00:00	1	6.99	6.99	Lustre (Prints)	0	MA	US	MA	US
1798267	9122486	Chicago	IL	US	139.28	4.00	2015-10-01 03:59:04	2015-06-30 16:06:09	2015-11-07 05:00:00	1	6.99	6.99	Lustre (Prints)	0	MA	US	MA	US
1798267	9122487	Chicago	IL	US	139.28	4.00	2015-10-01 03:59:04	2015-06-30 16:06:09	2015-11-07 05:00:00	1	6.99	6.99	Lustre (Prints)	0	MA	US	MA	US
1798267	9122488	Chicago	IL	US	139.28	4.00	2015-10-01 03:59:04	2015-06-30 16:06:09	2015-11-07 05:00:00	1	6.99	6.99	Lustre (Prints)	0	MA	US	MA	US
1798267	9122489	Chicago	IL	US	139.28	4.00	2015-10-01 03:59:04	2015-06-30 16:06:09	2015-11-07 05:00:00	1	6.99	6.99	Lustre (Prints)	0	MA	US	MA	US
1798267	9122490	Chicago	IL	US	139.28	4.00	2015-10-01 03:59:04	2015-06-30 16:06:09	2015-11-07 05:00:00	1	6.99	6.99	Lustre (Prints)	0	MA	US	MA	US
1798267	9122491	Chicago	IL	US	139.28	4.00	2015-10-01 03:59:04	2015-06-30 16:06:09	2015-11-07 05:00:00	1	6.99	6.99	Lustre (Prints)	0	MA	US	MA	US
1798267	9122492	Chicago	IL	US	139.28	4.00	2015-10-01 03:59:04	2015-06-30 16:06:09	2015-11-07 05:00:00	1	6.99	6.99	Lustre (Prints)	0	MA	US	MA	US
1798267	9122493	Chicago	IL	US	139.28	4.00	2015-10-01 03:59:04	2015-06-30 16:06:09	2015-11-07 05:00:00	1	6.99	6.99	Lustre (Prints)	0	MA	US	MA	US
1798267	9122494	Chicago	IL	US	139.28	4.00	2015-10-01 03:59:04	2015-06-30 16:06:09	2015-11-07 05:00:00	1	6.99	6.99	Lustre (Prints)	0	MA	US	MA	US
1798267	9122495	Chicago	IL	US	139.28	4.00	2015-10-01 03:59:04	2015-06-30 16:06:09	2015-11-07 05:00:00	1	6.99	6.99	Lustre (Prints)	0	MA	US	MA	US
1798267	9122496	Chicago	IL	US	139.28	4.00	2015-10-01 03:59:04	2015-06-30 16:06:09	2015-11-07 05:00:00	1	6.99	6.99	Lustre (Prints)	0	MA	US	MA	US
1798268	9122497	Houston	TX	US	29.65	4.15	2015-10-01 04:00:46	2015-09-27 05:23:59	2015-12-11 06:00:00	1	12.00	12.00	Metallic - rounded corners (Prints)	0	TX	US	TX	US
1798268	9122498	Houston	TX	US	29.65	4.15	2015-10-01 04:00:46	2015-09-27 05:23:59	2015-12-11 06:00:00	1	6.00	6.00	Lustre (Prints)	0	TX	US	TX	US
1798268	9122499	Houston	TX	US	29.65	4.15	2015-10-01 04:00:46	2015-09-27 05:23:59	2015-12-11 06:00:00	1	6.00	6.00	Lustre (Prints)	0	TX	US	TX	US
1798269	9122500	Brookings	SD	US	107.50	7.50	2015-10-01 04:01:26	2015-08-29 16:25:03	2015-10-15 05:00:00	1	25.00	25.00	Standard 7x5 (Prints)	0	MA	US	MA	US
1798269	9122501	Brookings	SD	US	107.50	7.50	2015-10-01 04:01:26	2015-08-29 16:25:03	2015-10-15 05:00:00	1	25.00	25.00	Standard 7x5 (Prints)	0	MA	US	MA	US
1798269	9122502	Brookings	SD	US	107.50	7.50	2015-10-01 04:01:26	2015-08-29 16:25:03	2015-10-15 05:00:00	1	25.00	25.00	Standard 7x5 (Prints)	0	MA	US	MA	US
1798269	9122503	Brookings	SD	US	107.50	7.50	2015-10-01 04:01:26	2015-08-29 16:25:03	2015-10-15 05:00:00	1	25.00	25.00	Standard 6x4 (Prints)	0	MA	US	MA	US
1798270	9122504	Snoqualmie	WA	US	300.00	0.00	2015-10-01 04:01:58	2015-09-24 03:23:59	2015-09-30 07:00:00	1	300.00	300.00	Full Resolution (All Event Photos) (Digital Media)	NULL	WA	US	WA	US
1798271	9122505	Hiawatha	IA	US	27.00	0.00	2015-10-01 04:02:20	2015-07-17 22:51:27	2016-03-31 05:00:00	1	15.00	15.00	Full Resolution Download (Digital Media)	NULL	IA	US	IA	US
1798271	9122506	Hiawatha	IA	US	27.00	0.00	2015-10-01 04:02:20	2015-07-17 22:51:27	2016-03-31 05:00:00	1	15.00	15.00	Full Resolution Download (Digital Media)	NULL	IA	US	IA	US
1798272	9122507	Saint Charles	MO	US	180.00	0.00	2015-10-01 04:02:49	2015-06-24 16:21:42	2016-12-31 06:00:00	1	60.00	60.00	Lustre (Prints)	0	MO	US	MO	US
1798272	9122508	Saint Charles	MO	US	180.00	0.00	2015-10-01 04:02:49	2015-06-24 16:21:42	2016-12-31 06:00:00	1	60.00	60.00	Lustre (Prints)	0	MO	US	MO	US
1798272	9122509	Saint Charles	MO	US	180.00	0.00	2015-10-01 04:02:49	2015-06-24 16:21:42	2016-12-31 06:00:00	1	10.00	10.00	Lustre (Prints)	0	MO	US	MO	US
1798272	9122510	Saint Charles	MO	US	180.00	0.00	2015-10-01 04:02:49	2015-06-24 16:21:42	2016-12-31 06:00:00	1	10.00	10.00	Lustre (Prints)	0	MO	US	MO	US
1798272	9122511	Saint Charles	MO	US	180.00	0.00	2015-10-01 04:02:49	2015-06-24 16:21:42	2016-12-31 06:00:00	1	20.00	20.00	Lustre (Prints)	0	MO	US	MO	US
1798272	9122512	Saint Charles	MO	US	180.00	0.00	2015-10-01 04:02:49	2015-06-24 16:21:42	2016-12-31 06:00:00	1	20.00	20.00	Lustre (Prints)	0	MO	US	MO	US
1798273	9122513	Avondale Estates	GA	US	228.15	4.15	2015-10-01 04:03:48	2015-07-22 21:05:02	2016-02-28 05:00:00	1	8.00	8.00	Lustre (Prints)	0	FL	US	FL	US
1798273	9122514	Avondale Estates	GA	US	228.15	4.15	2015-10-01 04:03:48	2015-07-22 21:05:02	2016-02-28 05:00:00	1	8.00	8.00	Lustre (Prints)	0	FL	US	FL	US
1798273	9122515	Avondale Estates	GA	US	228.15	4.15	2015-10-01 04:03:48	2015-07-22 21:05:02	2016-02-28 05:00:00	1	8.00	8.00	Lustre (Prints)	0	FL	US	FL	US
1798273	9122516	Avondale Estates	GA	US	228.15	4.15	2015-10-01 04:03:48	2015-07-22 21:05:02	2016-02-28 05:00:00	1	8.00	8.00	Lustre (Prints)	0	FL	US	FL	US
1798273	9122517	Avondale Estates	GA	US	228.15	4.15	2015-10-01 04:03:48	2015-07-22 21:05:02	2016-02-28 05:00:00	1	8.00	8.00	Lustre (Prints)	0	FL	US	FL	US
1798273	9122518	Avondale Estates	GA	US	228.15	4.15	2015-10-01 04:03:48	2015-07-22 21:05:02	2016-02-28 05:00:00	1	8.00	8.00	Lustre (Prints)	0	FL	US	FL	US
1798273	9122519	Avondale Estates	GA	US	228.15	4.15	2015-10-01 04:03:48	2015-07-22 21:05:02	2016-02-28 05:00:00	1	8.00	8.00	Lustre (Prints)	0	FL	US	FL	US
1798273	9122520	Avondale Estates	GA	US	228.15	4.15	2015-10-01 04:03:48	2015-07-22 21:05:02	2016-02-28 05:00:00	1	8.00	8.00	Lustre (Prints)	0	FL	US	FL	US
1798273	9122521	Avondale Estates	GA	US	228.15	4.15	2015-10-01 04:03:48	2015-07-22 21:05:02	2016-02-28 05:00:00	1	8.00	8.00	Lustre (Prints)	0	FL	US	FL	US
1798273	9122522	Avondale Estates	GA	US	228.15	4.15	2015-10-01 04:03:48	2015-07-22 21:05:02	2016-02-28 05:00:00	1	8.00	8.00	Lustre (Prints)	0	FL	US	FL	US
1798273	9122523	Avondale Estates	GA	US	228.15	4.15	2015-10-01 04:03:48	2015-07-22 21:05:02	2016-02-28 05:00:00	1	8.00	8.00	Lustre (Prints)	0	FL	US	FL	US
1798273	9122524	Avondale Estates	GA	US	228.15	4.15	2015-10-01 04:03:48	2015-07-22 21:05:02	2016-02-28 05:00:00	1	8.00	8.00	Lustre (Prints)	0	FL	US	FL	US
1798273	9122525	Avondale Estates	GA	US	228.15	4.15	2015-10-01 04:03:48	2015-07-22 21:05:02	2016-02-28 05:00:00	1	8.00	8.00	Lustre (Prints)	0	FL	US	FL	US
1798273	9122526	Avondale Estates	GA	US	228.15	4.15	2015-10-01 04:03:48	2015-07-22 21:05:02	2016-02-28 05:00:00	1	8.00	8.00	Lustre (Prints)	0	FL	US	FL	US
1798273	9122527	Avondale Estates	GA	US	228.15	4.15	2015-10-01 04:03:48	2015-07-22 21:05:02	2016-02-28 05:00:00	1	8.00	8.00	Lustre (Prints)	0	FL	US	FL	US
1798273	9122528	Avondale Estates	GA	US	228.15	4.15	2015-10-01 04:03:48	2015-07-22 21:05:02	2016-02-28 05:00:00	1	8.00	8.00	Lustre (Prints)	0	FL	US	FL	US
1798273	9122529	Avondale Estates	GA	US	228.15	4.15	2015-10-01 04:03:48	2015-07-22 21:05:02	2016-02-28 05:00:00	1	8.00	8.00	Lustre (Prints)	0	FL	US	FL	US
1798273	9122530	Avondale Estates	GA	US	228.15	4.15	2015-10-01 04:03:48	2015-07-22 21:05:02	2016-02-28 05:00:00	1	20.00	20.00	Lustre (Prints)	0	FL	US	FL	US
1798273	9122531	Avondale Estates	GA	US	228.15	4.15	2015-10-01 04:03:48	2015-07-22 21:05:02	2016-02-28 05:00:00	1	8.00	8.00	Lustre (Prints)	0	FL	US	FL	US
1798273	9122532	Avondale Estates	GA	US	228.15	4.15	2015-10-01 04:03:48	2015-07-22 21:05:02	2016-02-28 05:00:00	1	8.00	8.00	Lustre (Prints)	0	FL	US	FL	US
1798273	9122533	Avondale Estates	GA	US	228.15	4.15	2015-10-01 04:03:48	2015-07-22 21:05:02	2016-02-28 05:00:00	1	8.00	8.00	Lustre (Prints)	0	FL	US	FL	US
1798273	9122534	Avondale Estates	GA	US	228.15	4.15	2015-10-01 04:03:48	2015-07-22 21:05:02	2016-02-28 05:00:00	1	8.00	8.00	Lustre (Prints)	0	FL	US	FL	US
1798273	9122535	Avondale Estates	GA	US	228.15	4.15	2015-10-01 04:03:48	2015-07-22 21:05:02	2016-02-28 05:00:00	1	8.00	8.00	Lustre (Prints)	0	FL	US	FL	US
1798273	9122536	Avondale Estates	GA	US	228.15	4.15	2015-10-01 04:03:48	2015-07-22 21:05:02	2016-02-28 05:00:00	1	8.00	8.00	Lustre (Prints)	0	FL	US	FL	US
1798273	9122537	Avondale Estates	GA	US	228.15	4.15	2015-10-01 04:03:48	2015-07-22 21:05:02	2016-02-28 05:00:00	1	20.00	20.00	Lustre (Prints)	0	FL	US	FL	US
1798274	9122538	Jersey City	NJ	US	204.15	4.15	2015-10-01 04:04:55	2015-09-29 21:58:31	2015-10-15 04:00:00	1	0.00	0.00	Metallic (Prints)	0	NY	US	NY	US
1798274	9122539	Jersey City	NJ	US	204.15	4.15	2015-10-01 04:04:55	2015-09-29 21:58:31	2015-10-15 04:00:00	1	5.71	5.71	Full Resolution Digital Image (Digital Media)	NULL	NY	US	NY	US
1798274	9122540	Jersey City	NJ	US	204.15	4.15	2015-10-01 04:04:55	2015-09-29 21:58:31	2015-10-15 04:00:00	1	5.71	5.71	Full Resolution Digital Image (Digital Media)	NULL	NY	US	NY	US
1798274	9122541	Jersey City	NJ	US	204.15	4.15	2015-10-01 04:04:55	2015-09-29 21:58:31	2015-10-15 04:00:00	1	5.71	5.71	Full Resolution Digital Image (Digital Media)	NULL	NY	US	NY	US
1798274	9122542	Jersey City	NJ	US	204.15	4.15	2015-10-01 04:04:55	2015-09-29 21:58:31	2015-10-15 04:00:00	1	5.71	5.71	Full Resolution Digital Image (Digital Media)	NULL	NY	US	NY	US
1798274	9122543	Jersey City	NJ	US	204.15	4.15	2015-10-01 04:04:55	2015-09-29 21:58:31	2015-10-15 04:00:00	1	5.71	5.71	Full Resolution Digital Image (Digital Media)	NULL	NY	US	NY	US
1798274	9122544	Jersey City	NJ	US	204.15	4.15	2015-10-01 04:04:55	2015-09-29 21:58:31	2015-10-15 04:00:00	1	5.71	5.71	Full Resolution Digital Image (Digital Media)	NULL	NY	US	NY	US
1798274	9122545	Jersey City	NJ	US	204.15	4.15	2015-10-01 04:04:55	2015-09-29 21:58:31	2015-10-15 04:00:00	1	5.71	5.71	Full Resolution Digital Image (Digital Media)	NULL	NY	US	NY	US
1798274	9122546	Jersey City	NJ	US	204.15	4.15	2015-10-01 04:04:55	2015-09-29 21:58:31	2015-10-15 04:00:00	1	5.71	5.71	Full Resolution Digital Image (Digital Media)	NULL	NY	US	NY	US
1798274	9122547	Jersey City	NJ	US	204.15	4.15	2015-10-01 04:04:55	2015-09-29 21:58:31	2015-10-15 04:00:00	1	5.71	5.71	Full Resolution Digital Image (Digital Media)	NULL	NY	US	NY	US
1798274	9122548	Jersey City	NJ	US	204.15	4.15	2015-10-01 04:04:55	2015-09-29 21:58:31	2015-10-15 04:00:00	1	5.71	5.71	Full Resolution Digital Image (Digital Media)	NULL	NY	US	NY	US
1798274	9122549	Jersey City	NJ	US	204.15	4.15	2015-10-01 04:04:55	2015-09-29 21:58:31	2015-10-15 04:00:00	1	5.71	5.71	Full Resolution Digital Image (Digital Media)	NULL	NY	US	NY	US
1798274	9122550	Jersey City	NJ	US	204.15	4.15	2015-10-01 04:04:55	2015-09-29 21:58:31	2015-10-15 04:00:00	1	5.71	5.71	Full Resolution Digital Image (Digital Media)	NULL	NY	US	NY	US
1798274	9122551	Jersey City	NJ	US	204.15	4.15	2015-10-01 04:04:55	2015-09-29 21:58:31	2015-10-15 04:00:00	1	5.71	5.71	Full Resolution Digital Image (Digital Media)	NULL	NY	US	NY	US
1798274	9122552	Jersey City	NJ	US	204.15	4.15	2015-10-01 04:04:55	2015-09-29 21:58:31	2015-10-15 04:00:00	1	5.71	5.71	Full Resolution Digital Image (Digital Media)	NULL	NY	US	NY	US
1798274	9122553	Jersey City	NJ	US	204.15	4.15	2015-10-01 04:04:55	2015-09-29 21:58:31	2015-10-15 04:00:00	1	5.71	5.71	Full Resolution Digital Image (Digital Media)	NULL	NY	US	NY	US
1798274	9122554	Jersey City	NJ	US	204.15	4.15	2015-10-01 04:04:55	2015-09-29 21:58:31	2015-10-15 04:00:00	1	5.71	5.71	Full Resolution Digital Image (Digital Media)	NULL	NY	US	NY	US
1798274	9122555	Jersey City	NJ	US	204.15	4.15	2015-10-01 04:04:55	2015-09-29 21:58:31	2015-10-15 04:00:00	1	5.71	5.71	Full Resolution Digital Image (Digital Media)	NULL	NY	US	NY	US
1798274	9122556	Jersey City	NJ	US	204.15	4.15	2015-10-01 04:04:55	2015-09-29 21:58:31	2015-10-15 04:00:00	1	5.71	5.71	Full Resolution Digital Image (Digital Media)	NULL	NY	US	NY	US
1798274	9122557	Jersey City	NJ	US	204.15	4.15	2015-10-01 04:04:55	2015-09-29 21:58:31	2015-10-15 04:00:00	1	5.71	5.71	Full Resolution Digital Image (Digital Media)	NULL	NY	US	NY	US
1798274	9122558	Jersey City	NJ	US	204.15	4.15	2015-10-01 04:04:55	2015-09-29 21:58:31	2015-10-15 04:00:00	1	5.71	5.71	Full Resolution Digital Image (Digital Media)	NULL	NY	US	NY	US
1798274	9122559	Jersey City	NJ	US	204.15	4.15	2015-10-01 04:04:55	2015-09-29 21:58:31	2015-10-15 04:00:00	1	5.71	5.71	Full Resolution Digital Image (Digital Media)	NULL	NY	US	NY	US
1798274	9122560	Jersey City	NJ	US	204.15	4.15	2015-10-01 04:04:55	2015-09-29 21:58:31	2015-10-15 04:00:00	1	5.71	5.71	Full Resolution Digital Image (Digital Media)	NULL	NY	US	NY	US
1798274	9122561	Jersey City	NJ	US	204.15	4.15	2015-10-01 04:04:55	2015-09-29 21:58:31	2015-10-15 04:00:00	1	5.71	5.71	Full Resolution Digital Image (Digital Media)	NULL	NY	US	NY	US
1798274	9122562	Jersey City	NJ	US	204.15	4.15	2015-10-01 04:04:55	2015-09-29 21:58:31	2015-10-15 04:00:00	1	5.71	5.71	Full Resolution Digital Image (Digital Media)	NULL	NY	US	NY	US
1798274	9122563	Jersey City	NJ	US	204.15	4.15	2015-10-01 04:04:55	2015-09-29 21:58:31	2015-10-15 04:00:00	1	5.71	5.71	Full Resolution Digital Image (Digital Media)	NULL	NY	US	NY	US
1798274	9122564	Jersey City	NJ	US	204.15	4.15	2015-10-01 04:04:55	2015-09-29 21:58:31	2015-10-15 04:00:00	1	5.71	5.71	Full Resolution Digital Image (Digital Media)	NULL	NY	US	NY	US
1798274	9122565	Jersey City	NJ	US	204.15	4.15	2015-10-01 04:04:55	2015-09-29 21:58:31	2015-10-15 04:00:00	1	5.71	5.71	Full Resolution Digital Image (Digital Media)	NULL	NY	US	NY	US
1798274	9122566	Jersey City	NJ	US	204.15	4.15	2015-10-01 04:04:55	2015-09-29 21:58:31	2015-10-15 04:00:00	1	5.71	5.71	Full Resolution Digital Image (Digital Media)	NULL	NY	US	NY	US
1798274	9122567	Jersey City	NJ	US	204.15	4.15	2015-10-01 04:04:55	2015-09-29 21:58:31	2015-10-15 04:00:00	1	5.71	5.71	Full Resolution Digital Image (Digital Media)	NULL	NY	US	NY	US
1798274	9122568	Jersey City	NJ	US	204.15	4.15	2015-10-01 04:04:55	2015-09-29 21:58:31	2015-10-15 04:00:00	1	5.71	5.71	Full Resolution Digital Image (Digital Media)	NULL	NY	US	NY	US
1798274	9122569	Jersey City	NJ	US	204.15	4.15	2015-10-01 04:04:55	2015-09-29 21:58:31	2015-10-15 04:00:00	1	5.71	5.71	Full Resolution Digital Image (Digital Media)	NULL	NY	US	NY	US
1798274	9122570	Jersey City	NJ	US	204.15	4.15	2015-10-01 04:04:55	2015-09-29 21:58:31	2015-10-15 04:00:00	1	5.71	5.71	Full Resolution Digital Image (Digital Media)	NULL	NY	US	NY	US
1798274	9122571	Jersey City	NJ	US	204.15	4.15	2015-10-01 04:04:55	2015-09-29 21:58:31	2015-10-15 04:00:00	1	5.71	5.71	Full Resolution Digital Image (Digital Media)	NULL	NY	US	NY	US
1798274	9122572	Jersey City	NJ	US	204.15	4.15	2015-10-01 04:04:55	2015-09-29 21:58:31	2015-10-15 04:00:00	1	5.71	5.71	Full Resolution Digital Image (Digital Media)	NULL	NY	US	NY	US
1798274	9122573	Jersey City	NJ	US	204.15	4.15	2015-10-01 04:04:55	2015-09-29 21:58:31	2015-10-15 04:00:00	1	5.71	5.71	Full Resolution Digital Image (Digital Media)	NULL	NY	US	NY	US
1798275	9122574	Piedmont	OK	US	49.05	0.00	2015-10-01 04:05:32	2015-09-01 18:20:35	2015-11-08 06:00:00	4	9.00	36.00	Lustre (Prints)	0	OK	US	OK	US
1798275	9122575	Piedmont	OK	US	49.05	0.00	2015-10-01 04:05:32	2015-09-01 18:20:35	2015-11-08 06:00:00	1	9.00	9.00	Lustre (Prints)	0	OK	US	OK	US
1798276	9122576	Piedmont	OK	US	49.05	0.00	2015-10-01 04:06:38	2015-09-01 18:31:44	2015-10-14 05:00:00	1	9.00	9.00	Lustre (Prints)	0	OK	US	OK	US
1798276	9122577	Piedmont	OK	US	49.05	0.00	2015-10-01 04:06:38	2015-09-01 18:31:44	2015-10-14 05:00:00	1	9.00	9.00	Lustre (Prints)	0	OK	US	OK	US
1798276	9122578	Piedmont	OK	US	49.05	0.00	2015-10-01 04:06:38	2015-09-01 18:31:44	2015-10-14 05:00:00	1	9.00	9.00	Lustre (Prints)	0	OK	US	OK	US
1798276	9122579	Piedmont	OK	US	49.05	0.00	2015-10-01 04:06:38	2015-09-01 18:31:44	2015-10-14 05:00:00	1	9.00	9.00	Lustre (Prints)	0	OK	US	OK	US
1798276	9122580	Piedmont	OK	US	49.05	0.00	2015-10-01 04:06:38	2015-09-01 18:31:44	2015-10-14 05:00:00	1	9.00	9.00	Lustre (Prints)	0	OK	US	OK	US
1798277	9122581	Wyong	NSW	AU	25.00	5.00	2015-10-01 04:06:43	2015-09-17 14:23:55	2015-12-30 13:00:00	1	10.00	10.00	Matte (Prints)	0	NULL	NULL	NSW	AU
1798277	9122582	Wyong	NSW	AU	25.00	5.00	2015-10-01 04:06:43	2015-09-17 14:23:55	2015-12-30 13:00:00	1	5.00	5.00	Matte (Prints)	0	NULL	NULL	NSW	AU
1798277	9122583	Wyong	NSW	AU	25.00	5.00	2015-10-01 04:06:43	2015-09-17 14:23:55	2015-12-30 13:00:00	1	5.00	5.00	Matte (Prints)	0	NULL	NULL	NSW	AU
1798278	9122584	Roswell	GA	US	52.25	3.50	2015-10-01 04:06:44	2015-09-17 11:22:50	2015-10-24 04:00:00	1	9.75	9.75	Lustre (Prints)	0	SC	US	SC	US
1798278	9122585	Roswell	GA	US	52.25	3.50	2015-10-01 04:06:44	2015-09-17 11:22:50	2015-10-24 04:00:00	1	9.75	9.75	Lustre (Prints)	0	SC	US	SC	US
1798278	9122586	Roswell	GA	US	52.25	3.50	2015-10-01 04:06:44	2015-09-17 11:22:50	2015-10-24 04:00:00	1	9.75	9.75	Lustre (Prints)	0	SC	US	SC	US
1798278	9122587	Roswell	GA	US	52.25	3.50	2015-10-01 04:06:44	2015-09-17 11:22:50	2015-10-24 04:00:00	1	9.75	9.75	Lustre (Prints)	0	SC	US	SC	US
1798278	9122588	Roswell	GA	US	52.25	3.50	2015-10-01 04:06:44	2015-09-17 11:22:50	2015-10-24 04:00:00	1	9.75	9.75	Lustre (Prints)	0	SC	US	SC	US
1798279	9122589	Bellevue	WA	US	10.43	4.95	2015-10-01 04:10:57	2015-09-15 08:40:00	2016-01-31 06:00:00	1	5.00	5.00	Lustre (Prints)	0	WA	US	WA	US
1798280	9122590	Edmond	OK	US	81.19	0.00	2015-10-01 04:13:26	2015-09-26 05:57:47	2015-10-09 05:00:00	1	0.00	0.00	Full Resolution (Digital Media)	NULL	OK	US	OK	US
1798280	9122591	Edmond	OK	US	81.19	0.00	2015-10-01 04:13:26	2015-09-26 05:57:47	2015-10-09 05:00:00	1	0.00	0.00	Full Resolution (Digital Media)	NULL	OK	US	OK	US
1798280	9122592	Edmond	OK	US	81.19	0.00	2015-10-01 04:13:26	2015-09-26 05:57:47	2015-10-09 05:00:00	1	0.00	0.00	Full Resolution (Digital Media)	NULL	OK	US	OK	US
1798280	9122593	Edmond	OK	US	81.19	0.00	2015-10-01 04:13:26	2015-09-26 05:57:47	2015-10-09 05:00:00	1	0.00	0.00	Lustre (Prints)	0	OK	US	OK	US
1798280	9122594	Edmond	OK	US	81.19	0.00	2015-10-01 04:13:26	2015-09-26 05:57:47	2015-10-09 05:00:00	1	0.00	0.00	Lustre (Prints)	0	OK	US	OK	US
1798280	9122595	Edmond	OK	US	81.19	0.00	2015-10-01 04:13:26	2015-09-26 05:57:47	2015-10-09 05:00:00	1	0.00	0.00	Lustre (Prints)	0	OK	US	OK	US
1798280	9122596	Edmond	OK	US	81.19	0.00	2015-10-01 04:13:26	2015-09-26 05:57:47	2015-10-09 05:00:00	1	0.00	0.00	Lustre - rounded corners (Prints)	0	OK	US	OK	US
1798280	9122597	Edmond	OK	US	81.19	0.00	2015-10-01 04:13:26	2015-09-26 05:57:47	2015-10-09 05:00:00	1	0.00	0.00	Lustre (Prints)	0	OK	US	OK	US
1798280	9122598	Edmond	OK	US	81.19	0.00	2015-10-01 04:13:26	2015-09-26 05:57:47	2015-10-09 05:00:00	1	0.00	0.00	Lustre (Prints)	0	OK	US	OK	US
1798280	9122599	Edmond	OK	US	81.19	0.00	2015-10-01 04:13:26	2015-09-26 05:57:47	2015-10-09 05:00:00	1	0.00	0.00	Lustre (Prints)	0	OK	US	OK	US
1798280	9122600	Edmond	OK	US	81.19	0.00	2015-10-01 04:13:26	2015-09-26 05:57:47	2015-10-09 05:00:00	1	0.00	0.00	Lustre - rounded corners (Prints)	0	OK	US	OK	US
